x,y,z1,z2,z3,z4
1.6,3.5,-100.8338898,0.100358145,9.7933e-05,-0.100456077
1.6,3.55,-100.8338812,0.100311224,8.3882e-05,-0.100395106
1.6,3.6,-100.8338739,0.100270858,7.0772e-05,-0.10034163
1.6,3.65,-100.8338678,0.100235541,5.8702e-05,-0.100294243
1.6,3.7,-100.8338627,0.100203783,4.8513e-05,-0.100252296
1.6,3.75,-100.8338585,0.100174985,4.0569e-05,-0.100215554
1.6,3.8,-100.833855,0.100149183,3.4093e-05,-0.100183276
1.6,3.85,-100.8336387,0.106258773,6.7954e-05,-0.106326728
1.6,3.9,-100.8336327,0.106274985,5.8275e-05,-0.106333261
1.6,3.95,-100.8336276,0.106288861,4.9823e-05,-0.106338684
1.6,4,-100.8336233,0.106300657,4.2416e-05,-0.106343073
1.65,0.5,-100.8587432,0.426343009,-0.43342191,0.007078901
1.65,0.55,-100.8922141,0.278818018,-0.283928421,0.005110403
1.65,0.6,-100.9137774,0.175446444,-0.178501372,0.003054927
1.65,0.65,-100.9268913,0.102335757,-0.10324617,0.000910413
1.65,0.7,-100.9339511,0.050462998,-0.049137056,-0.001325942
1.65,0.75,-100.9366507,0.013792834,-0.010132189,-0.003660645
1.65,0.8,-100.93621,-0.011798441,0.017903339,-0.006104899
1.65,0.85,-100.9335213,-0.029177866,0.037851411,-0.008673545
1.65,0.9,-100.9292469,-0.04037196,0.05175524,-0.01138328
1.65,0.95,-100.9238845,-0.046836299,0.061087142,-0.014250844
1.65,1,-100.9178129,-0.049631978,0.066922985,-0.017291008
1.65,1.05,-100.9113228,-0.049543813,0.070057752,-0.020513939
1.65,1.1,-100.9046401,-0.047164567,0.071086345,-0.023921778
1.65,1.15,-100.8979414,-0.042957545,0.070462458,-0.027504913
1.65,1.2,-100.8913653,-0.037304665,0.068543682,-0.031239018
1.65,1.25,-100.8850199,-0.030540752,0.065625244,-0.035084492
1.65,1.3,-100.8789874,-0.022972966,0.061962058,-0.038989092
1.65,1.35,-100.8733271,-0.014887669,0.057781077,-0.042893408
1.65,1.4,-100.8680782,-0.006547293,0.053284719,-0.046737426
1.65,1.45,-100.863262,0.001815899,0.048650301,-0.050466201
1.65,1.5,-100.8588842,0.010005441,0.044028082,-0.054033523
1.65,1.55,-100.8549377,0.017864382,0.039539193,-0.057403575
1.65,1.6,-100.8514053,0.025274631,0.035276467,-0.060551098
1.65,1.65,-100.8482622,0.032156258,0.0313045,-0.063460758
1.65,1.7,-100.8454791,0.038463246,0.027662816,-0.066126062
1.65,1.75,-100.8430237,0.044178842,0.024369215,-0.068548058
1.65,1.8,-100.8408631,0.049310837,0.021423083,-0.070733919
1.65,1.85,-100.8389648,0.053884623,0.018810809,-0.072695432
1.65,1.9,-100.8372985,0.057937691,0.016509823,-0.074447514
1.65,1.95,-100.835836,0.061514977,0.014491903,-0.07600688
1.65,2,-100.834552,0.064663798,0.012727109,-0.077390906
1.65,2.05,-100.8334239,0.067430789,0.011185957,-0.078616746
1.65,2.1,-100.832432,0.069860594,0.009840272,-0.079700866
1.65,2.15,-100.831559,0.071994187,0.008664407,-0.080658594
1.65,2.2,-100.83079,0.073868042,0.007635926,-0.081503968
1.65,2.25,-100.830112,0.075514555,0.006735182,-0.082249737
1.65,2.3,-100.8295138,0.076962541,0.005944947,-0.082907488
1.65,2.35,-100.8289856,0.078237032,0.005250485,-0.083487517
1.65,2.4,-100.828519,0.079359508,0.004639386,-0.083998894
1.65,2.45,-100.8281066,0.080348816,0.00410098,-0.084449796
1.65,2.5,-100.827742,0.081221557,0.003626034,-0.084847591
1.65,2.55,-100.8274196,0.08199184,0.003206711,-0.085198551
1.65,2.6,-100.8271345,0.08267213,0.002836296,-0.085508426
1.65,2.65,-100.8268823,0.083273119,0.002508902,-0.08578202
1.65,2.7,-100.8248952,0.098780526,0.001414379,-0.100194905
1.65,2.75,-100.824768,0.099127255,0.001278209,-0.100405463
1.65,2.8,-100.8246534,0.09942872,0.001150401,-0.100579121
1.65,2.85,-100.8261329,0.085059054,0.001535428,-0.086594481
1.65,2.9,-100.8259964,0.08538523,0.001357648,-0.086742878
1.65,2.95,-100.8258757,0.085673993,0.001200235,-0.086874227
1.65,3,-100.825769,0.085930095,0.001060654,-0.086990749
1.65,3.05,-100.8256748,0.086157538,0.000936869,-0.087094406
1.65,3.1,-100.8255915,0.086359136,0.000827304,-0.08718644
1.65,3.15,-100.825518,0.086537684,0.000730431,-0.087268115
1.65,3.2,-100.825026,0.088595765,0.000125425,-0.08872119
1.65,3.25,-100.825015,0.088525153,0.000107869,-0.088633023
1.65,3.3,-100.8253454,0.086961567,0.000501014,-0.087462581
1.65,3.35,-100.8249976,0.088410794,7.71e-05,-0.088487894
1.65,3.4,-100.824991,0.088364171,6.4646e-05,-0.088428816
1.65,3.45,-100.8239253,0.101206237,0.000235628,-0.101441865
1.65,3.5,-100.8239045,0.101256,0.000205662,-0.101461661
1.65,3.55,-100.8238863,0.101299568,0.000179261,-0.101478829
1.65,3.6,-100.8238705,0.101337665,0.000155937,-0.101493602
1.65,3.65,-100.8238568,0.101370792,0.000135359,-0.101506151
1.65,3.7,-100.8249691,0.088174471,1.7302e-05,-0.088191773
1.65,3.75,-100.8238346,0.101424992,0.000100774,-0.101525765
1.65,3.8,-100.8249667,0.088135465,9.127e-06,-0.088144592
1.65,3.85,-100.824966,0.088118302,5.937e-06,-0.088124239
1.65,3.9,-100.8249655,0.088103117,2.805e-06,-0.088105922
1.65,3.95,-100.8249654,0.088089989,-1.88E-07,-0.088089801
1.65,4,-100.8238013,0.101508865,4.6005e-05,-0.10155487
1.7,0.5,-100.8593419,0.426029923,-0.431668503,0.00563858
1.7,0.55,-100.8926434,0.27808503,-0.282094842,0.004009812
1.7,0.6,-100.9140295,0.174280422,-0.176584209,0.002303787
1.7,0.65,-100.9269582,0.100725805,-0.101242648,0.000516843
1.7,0.7,-100.9338244,0.048397677,-0.047042568,-0.001355109
1.7,0.75,-100.9363215,0.011256705,-0.007938589,-0.003318116
1.7,0.8,-100.9356684,-0.014826821,0.020207805,-0.005380984
1.7,0.85,-100.9327561,-0.032725906,0.040281127,-0.007555222
1.7,0.9,-100.9282456,-0.044471506,0.054326013,-0.009854507
1.7,0.95,-100.9226331,-0.051520928,0.063814814,-0.012293886
1.7,1,-100.9162957,-0.054932954,0.0698215,-0.014888546
1.7,1.05,-100.9095233,-0.055484578,0.073136307,-0.017651728
1.7,1.1,-100.9025411,-0.053754038,0.074345592,-0.020591554
1.7,1.15,-100.8955264,-0.050183657,0.073890458,-0.023706802
1.7,1.2,-100.8886195,-0.045130305,0.072112916,-0.026982611
1.7,1.25,-100.8819318,-0.038904794,0.069292557,-0.030387762
1.7,1.3,-100.8755502,-0.031796779,0.065672265,-0.033875486
1.7,1.35,-100.8695397,-0.024085232,0.061473439,-0.037388207
1.7,1.4,-100.8639452,-0.016035085,0.056899987,-0.040864903
1.7,1.45,-100.8587932,-0.007887944,0.052136228,-0.044248284
1.7,1.5,-100.8540938,0.000147314,0.0473425,-0.047489814
1.7,1.55,-100.8498435,0.007901032,0.042650957,-0.050551989
1.7,1.6,-100.8460274,0.01524355,0.038165049,-0.053408599
1.7,1.65,-100.8426225,0.022084881,0.03395892,-0.056043801
1.7,1.7,-100.8395998,0.028370402,0.030080306,-0.058450708
1.7,1.75,-100.836927,0.034076193,0.026553777,-0.060629969
1.7,1.8,-100.8345706,0.039204066,0.023384019,-0.062588084
1.7,1.85,-100.8324972,0.043774844,0.020561239,-0.064336083
1.7,1.9,-100.8306748,0.047822748,0.01806531,-0.065888058
1.7,1.95,-100.8290739,0.051390624,0.015869247,-0.067259872
1.7,2,-100.8276674,0.054524938,0.013943346,-0.068468284
1.7,2.05,-100.8264314,0.057272076,0.012257711,-0.069529787
1.7,2.1,-100.8253444,0.059677058,0.010783264,-0.070460322
1.7,2.15,-100.8243878,0.06178151,0.009493181,-0.071274691
1.7,2.2,-100.8235454,0.063623147,0.008363745,-0.071986892
1.7,2.25,-100.8228029,0.065235086,0.007374059,-0.072609145
1.7,2.3,-100.8221481,0.066646966,0.006505628,-0.073152594
1.7,2.35,-100.8215702,0.067884678,0.005742507,-0.073627184
1.7,2.4,-100.82106,0.068970497,0.005071221,-0.074041718
1.7,2.45,-100.8206094,0.069923711,0.004480182,-0.074403893
1.7,2.5,-100.8163929,0.092271664,0.002390658,-0.094662323
1.7,2.55,-100.816177,0.092777499,0.002179467,-0.094956966
1.7,2.6,-100.8159808,0.093228653,0.001976487,-0.09520514
1.7,2.65,-100.8158032,0.093631804,0.001784766,-0.09541657
1.7,2.7,-100.8156431,0.093992456,0.001605738,-0.095598194
1.7,2.75,-100.8154993,0.094314915,0.001440226,-0.095755141
1.7,2.8,-100.8153705,0.094602675,0.001288641,-0.095891316
1.7,2.85,-100.8184563,0.074405089,0.001673276,-0.076078365
1.7,2.9,-100.8183075,0.074711604,0.001479576,-0.07619118
1.7,2.95,-100.818176,0.074982859,0.001308172,-0.076291031
1.7,3,-100.8180597,0.075223036,0.001156445,-0.076379481
1.7,3.05,-100.8179569,0.075435855,0.001022038,-0.076457893
1.7,3.1,-100.8178661,0.075624641,0.00090292,-0.076527561
1.7,3.15,-100.8177858,0.075791993,0.000797434,-0.076589427
1.7,3.2,-100.817715,0.075940094,0.00070414,-0.076644234
1.7,3.25,-100.8146945,0.096114417,0.000434631,-0.096549048
1.7,3.3,-100.814656,0.096201837,0.000382031,-0.096583868
1.7,3.35,-100.8146221,0.096278733,0.00033532,-0.096614053
1.7,3.4,-100.8145924,0.096346448,0.000293709,-0.096640157
1.7,3.45,-100.8145665,0.0964061,0.000256669,-0.096662769
1.7,3.5,-100.8145438,0.096458477,0.000223977,-0.096682454
1.7,3.55,-100.814524,0.096504457,0.000195145,-0.096699602
1.7,3.6,-100.8145068,0.096544872,0.000169541,-0.096714414
1.7,3.65,-100.8144919,0.096580157,0.000146879,-0.096727037
1.7,3.7,-100.814479,0.096610914,0.000126818,-0.096737731
1.7,3.75,-100.8144679,0.096637713,0.000109143,-0.096746856
1.7,3.8,-100.8144583,0.096660861,9.3907e-05,-0.096754768
1.7,3.85,-100.8144501,0.096680891,8.0761e-05,-0.096761652
1.7,3.9,-100.814443,0.096698426,6.9131e-05,-0.096767556
1.7,3.95,-100.8144369,0.096713795,5.8708e-05,-0.096772502
1.7,4,-100.8144318,0.096726984,4.9524e-05,-0.096776508
1.75,0.5,-100.8598166,0.425772376,-0.430219151,0.004446775
1.75,0.55,-100.8929778,0.277476771,-0.280574532,0.003097761
1.75,0.6,-100.9142167,0.173309331,-0.174988696,0.001679365
1.75,0.65,-100.926991,0.099380625,-0.099567877,0.000187252
1.75,0.7,-100.933695,0.046666745,-0.045283692,-0.001383053
1.75,0.75,-100.9360217,0.009125746,-0.006089037,-0.003036709
1.75,0.8,-100.9351892,-0.017376577,0.022156846,-0.004780269
1.75,0.85,-100.9320877,-0.035718546,0.042340803,-0.006622258
1.75,0.9,-100.9273768,-0.047936063,0.056509551,-0.008573488
1.75,0.95,-100.9215515,-0.055489957,0.066136908,-0.01064695
1.75,1,-100.9149876,-0.059439829,0.072297055,-0.012857226
1.75,1.05,-100.9079735,-0.060559085,0.075778153,-0.015219068
1.75,1.1,-100.9007336,-0.059416117,0.077160906,-0.017744789
1.75,1.15,-100.8934447,-0.056435896,0.076876086,-0.02044019
1.75,1.2,-100.8862483,-0.051951338,0.075250791,-0.023299452
1.75,1.25,-100.8792582,-0.04624679,0.072547285,-0.026300495
1.75,1.3,-100.8725656,-0.039589617,0.068992946,-0.029403329
1.75,1.35,-100.8662406,-0.03224655,0.06479988,-0.032553331
1.75,1.4,-100.8603339,-0.024482149,0.060171039,-0.03568889
1.75,1.45,-100.8548776,-0.016546745,0.055297041,-0.038750296
1.75,1.5,-100.8498866,-0.008662306,0.050348815,-0.041686509
1.75,1.55,-100.8453608,-0.001012035,0.045470444,-0.044458408
1.75,1.6,-100.8412881,0.006262403,0.040776751,-0.047039153
1.75,1.65,-100.8376466,0.013061133,0.036351815,-0.049412947
1.75,1.7,-100.8344083,0.019321606,0.032251637,-0.051573244
1.75,1.75,-100.8315407,0.025013498,0.028507429,-0.053520927
1.75,1.8,-100.8290097,0.030133639,0.025128957,-0.055262596
1.75,1.85,-100.8267807,0.034699038,0.022110056,-0.056809094
1.75,1.9,-100.8248207,0.038741066,0.019432945,-0.058174011
1.75,1.95,-100.8230985,0.042301092,0.017071793,-0.059372885
1.75,2,-100.8215856,0.04542434,0.014997207,-0.060421547
1.75,2.05,-100.8202563,0.048156974,0.013178881,-0.061335855
1.75,2.1,-100.819088,0.050544186,0.011586866,-0.062131052
1.75,2.15,-100.8180605,0.052628134,0.01019319,-0.062821324
1.75,2.2,-100.8171563,0.05444675,0.008972929,-0.063419679
1.75,2.25,-100.8163601,0.056034003,0.007903893,-0.063937896
1.75,2.3,-100.8156585,0.057420117,0.006966304,-0.064386421
1.75,2.35,-100.81504,0.058631513,0.006143063,-0.064774576
1.75,2.4,-100.8144945,0.059690875,0.005419668,-0.065110544
1.75,2.45,-100.8140131,0.060618015,0.004783507,-0.065401522
1.75,2.5,-100.8135882,0.061430256,0.004223482,-0.065653738
1.75,2.55,-100.807422,0.087929388,0.002423656,-0.090353043
1.75,2.6,-100.8072043,0.088378032,0.002187273,-0.090565306
1.75,2.65,-100.8070081,0.088783602,0.001967857,-0.090751459
1.75,2.7,-100.8068319,0.089149746,0.001765475,-0.090915221
1.75,2.75,-100.8066739,0.089479572,0.001579991,-0.091059564
1.75,2.8,-100.8065328,0.089775765,0.001411141,-0.091186905
1.75,2.85,-100.8064068,0.090041255,0.001258016,-0.091299271
1.75,2.9,-100.8062946,0.090279046,0.00111937,-0.091398416
1.75,2.95,-100.8061948,0.090491804,0.000994083,-0.091485887
1.75,3,-100.8061063,0.090681653,0.000881366,-0.091563019
1.75,3.05,-100.8060279,0.090850516,0.000780393,-0.091630909
1.75,3.1,-100.8059585,0.091000539,0.000689994,-0.091690533
1.75,3.15,-100.8058972,0.091133835,0.000609006,-0.091742841
1.75,3.2,-100.8109319,0.066385867,0.000749362,-0.067135229
1.75,3.25,-100.8057956,0.091356954,0.000472071,-0.091829025
1.75,3.3,-100.8057537,0.091449641,0.000414629,-0.09186427
1.75,3.35,-100.8103038,0.067888604,-2.41E-05,-0.067864541
1.75,3.4,-100.8107088,0.066807213,0.000454823,-0.067262036
1.75,3.45,-100.8106684,0.066884946,0.000400945,-0.067285891
1.75,3.5,-100.8106328,0.066953606,0.000353455,-0.067307061
1.75,3.55,-100.8106015,0.067014499,0.00031153,-0.067326029
1.75,3.6,-100.8055921,0.091814108,0.000183407,-0.091997515
1.75,3.65,-100.805576,0.091851853,0.000158647,-0.0920105
1.75,3.7,-100.8055621,0.09188471,0.000136817,-0.092021527
1.75,3.75,-100.8055501,0.091913209,0.000117759,-0.092030968
1.75,3.8,-100.8055397,0.09193775,0.000101414,-0.092039164
1.75,3.85,-100.8055308,0.091959025,8.7245e-05,-0.09204627
1.75,3.9,-100.8055232,0.091977719,7.4634e-05,-0.092052353
1.75,3.95,-100.8055167,0.091994206,6.3257e-05,-0.092057463
1.75,4,-100.8055112,0.092008461,5.3178e-05,-0.092061639
1.8,0.5,-100.8601888,0.425555241,-0.42902091,0.003465669
1.8,0.55,-100.8932338,0.276964907,-0.279312476,0.002347569
1.8,0.6,-100.9143503,0.172491745,-0.173658306,0.001166561
1.8,0.65,-100.9269955,0.098246593,-0.098164753,-8.18E-05
1.8,0.7,-100.9335633,0.045205295,-0.043803429,-0.001401866
1.8,0.75,-100.9357463,0.007324295,-0.004526707,-0.002797588
1.8,0.8,-100.9347621,-0.01953391,0.023807505,-0.004273595
1.8,0.85,-100.9315001,-0.038252153,0.044088099,-0.005835946
1.8,0.9,-100.9266192,-0.05087128,0.058364201,-0.007492921
1.8,0.95,-100.9206131,-0.058856613,0.068111971,-0.009255359
1.8,1,-100.9138563,-0.063270711,0.074407275,-0.011136564
1.8,1.05,-100.9066358,-0.064886834,0.078038367,-0.013151533
1.8,1.1,-100.8991747,-0.064267971,0.07958307,-0.015315099
1.8,1.15,-100.8916491,-0.06182619,0.079464656,-0.017638466
1.8,1.2,-100.8842005,-0.057873099,0.077997049,-0.020123951
1.8,1.25,-100.8769445,-0.052665749,0.075424632,-0.022758882
1.8,1.3,-100.8699755,-0.046444878,0.071956177,-0.025511299
1.8,1.35,-100.8633688,-0.039459453,0.067790303,-0.02833085
1.8,1.4,-100.8571807,-0.031969777,0.063125813,-0.031156036
1.8,1.45,-100.8514492,-0.024233772,0.058158526,-0.033924753
1.8,1.5,-100.8461941,-0.016487272,0.053070528,-0.036583256
1.8,1.55,-100.8414192,-0.008928272,0.048019,-0.039090727
1.8,1.6,-100.8371147,-0.001711248,0.043131117,-0.041419869
1.8,1.65,-100.8332604,0.00505384,0.038501407,-0.043555247
1.8,1.7,-100.8298288,0.011296745,0.034194238,-0.045490983
1.8,1.75,-100.8267873,0.016981279,0.030247283,-0.047228562
1.8,1.8,-100.824101,0.022099791,0.026675097,-0.048774888
1.8,1.85,-100.8217347,0.026665962,0.023474862,-0.050140824
1.8,1.9,-100.8196537,0.030708849,0.020630875,-0.051339724
1.8,1.95,-100.8178256,0.034268033,0.018118336,-0.052386369
1.8,2,-100.8162203,0.037387989,0.01590801,-0.053295999
1.8,2.05,-100.8148108,0.040114538,0.013969137,-0.054083675
1.8,2.1,-100.8135729,0.042492862,0.012270885,-0.054763746
1.8,2.15,-100.8124853,0.044565353,0.01078416,-0.055349513
1.8,2.2,-100.8115292,0.046370307,0.009482824,-0.055853131
1.8,2.25,-100.8106882,0.047942096,0.008343432,-0.056285528
1.8,2.3,-100.8099481,0.049311426,0.007344989,-0.056656415
1.8,2.35,-100.8092964,0.05050509,0.006469292,-0.056974382
1.8,2.4,-100.8087222,0.051546167,0.005700803,-0.05724697
1.8,2.45,-100.8082161,0.052454792,0.00502594,-0.057480732
1.8,2.5,-100.8077699,0.053248604,0.004432753,-0.057681358
1.8,2.55,-100.8073762,0.053942774,0.00391101,-0.057853784
1.8,2.6,-100.8070288,0.054550278,0.003451989,-0.058002267
1.8,2.65,-100.7986517,0.0840058,0.00213747,-0.08614327
1.8,2.7,-100.7984604,0.084384053,0.001915739,-0.086299792
1.8,2.75,-100.7982891,0.084725967,0.001713194,-0.08643916
1.8,2.8,-100.7981361,0.085034009,0.001529191,-0.086563199
1.8,2.85,-100.7979996,0.085310911,0.001362579,-0.08667349
1.8,2.9,-100.7978781,0.085559523,0.001211938,-0.086771462
1.8,2.95,-100.8055027,0.057163394,0.001451848,-0.058615242
1.8,3,-100.8053737,0.057381452,0.001283646,-0.058665097
1.8,3.05,-100.8052596,0.057574436,0.001134775,-0.058709211
1.8,3.1,-100.8051587,0.057745426,0.001003009,-0.058748435
1.8,3.15,-100.8050695,0.057896894,0.000886518,-0.058783412
1.8,3.2,-100.8049907,0.058031033,0.000783606,-0.058814639
1.8,3.25,-100.8049211,0.058150067,0.000692557,-0.058842625
1.8,3.3,-100.8048595,0.058255927,0.000611829,-0.058867756
1.8,3.35,-100.8048052,0.058350043,0.000540238,-0.058890281
1.8,3.4,-100.8043059,0.059436906,-5.82E-05,-0.059378704
1.8,3.45,-100.8043112,0.059404626,-5.54E-05,-0.059349211
1.8,3.5,-100.8043164,0.059375851,-5.30E-05,-0.059322845
1.8,3.55,-100.8043212,0.059349263,-5.00E-05,-0.059299313
1.8,3.6,-100.8046154,0.058684433,0.0002889,-0.058973333
1.8,3.65,-100.7971014,0.087219778,0.000170801,-0.087390579
1.8,3.7,-100.7970864,0.08725483,0.000147172,-0.087402003
1.8,3.75,-100.7970735,0.087285102,0.000126708,-0.087411811
1.8,3.8,-100.7970623,0.087311131,0.000109189,-0.08742032
1.8,3.85,-100.7970528,0.087333732,9.3937e-05,-0.08742767
1.8,3.9,-100.7970445,0.087353637,8.0314e-05,-0.087433952
1.8,3.95,-100.7970375,0.087371259,6.7985e-05,-0.087439245
1.8,4,-100.7970317,0.0873866,5.7015e-05,-0.087443615
1.85,0.5,-100.8604774,0.425357334,-0.428029404,0.00267207
1.85,0.55,-100.8934261,0.276519063,-0.278263009,0.001743947
1.85,0.6,-100.9144405,0.171788349,-0.172546529,0.00075818
1.85,0.65,-100.9269775,0.097275703,-0.096986535,-0.000289168
1.85,0.7,-100.9334307,0.043956686,-0.042555116,-0.00140157
1.85,0.75,-100.9354923,0.005786775,-0.003204788,-0.002581987
1.85,0.8,-100.9343795,-0.021373813,0.025207328,-0.003833516
1.85,0.85,-100.9309814,-0.040411484,0.04557189,-0.005160405
1.85,0.9,-100.9259559,-0.053371521,0.059940452,-0.006568931
1.85,0.95,-100.9197961,-0.061723922,0.069791883,-0.008067961
1.85,1,-100.9128752,-0.066535416,0.076204606,-0.00966919
1.85,1.05,-100.9054788,-0.068581624,0.079968553,-0.011386929
1.85,1.1,-100.8978284,-0.068424047,0.081661079,-0.013237031
1.85,1.15,-100.890099,-0.066466655,0.081700976,-0.015234321
1.85,1.2,-100.8824316,-0.063003839,0.080391676,-0.017387837
1.85,1.25,-100.8749424,-0.058266422,0.077960438,-0.019694016
1.85,1.3,-100.8677286,-0.052465195,0.074595152,-0.022129957
1.85,1.35,-100.8608697,-0.045825341,0.070476481,-0.02465114
1.85,1.4,-100.8544282,-0.038597871,0.065795024,-0.027197153
1.85,1.45,-100.8484477,-0.031046594,0.060750146,-0.029703553
1.85,1.5,-100.8429534,-0.023422064,0.055535639,-0.032113574
1.85,1.55,-100.8379529,-0.015938608,0.05032317,-0.034384562
1.85,1.6,-100.8334392,-0.008764601,0.045253427,-0.036488826
1.85,1.65,-100.8293934,-0.002020503,0.040431966,-0.038411462
1.85,1.7,-100.8257885,0.004215835,0.035931586,-0.040147421
1.85,1.75,-100.8225918,0.009902684,0.031796199,-0.041698883
1.85,1.8,-100.8197678,0.015028377,0.028044793,-0.04307317
1.85,1.85,-100.81728,0.019603548,0.024677562,-0.04428111
1.85,1.9,-100.8150927,0.023655154,0.021680594,-0.045335749
1.85,1.95,-100.813172,0.027221392,0.019029894,-0.046251286
1.85,2,-100.8114866,0.030345985,0.016696246,-0.047042231
1.85,2.05,-100.8100079,0.033074403,0.014648372,-0.047722775
1.85,2.1,-100.8087105,0.035451828,0.012854523,-0.04830635
1.85,2.15,-100.8075717,0.037520866,0.011284497,-0.048805363
1.85,2.2,-100.8065718,0.039320106,0.009910966,-0.049231071
1.85,2.25,-100.8056934,0.040884277,0.008709274,-0.049593551
1.85,2.3,-100.8049213,0.042244439,0.00765729,-0.049901729
1.85,2.35,-100.8042423,0.043427711,0.00673576,-0.050163471
1.85,2.4,-100.8036448,0.044457496,0.005928152,-0.050385648
1.85,2.45,-100.8031189,0.045354237,0.005219987,-0.050574224
1.85,2.5,-100.8026557,0.046135816,0.00459855,-0.050734366
1.85,2.55,-100.8022475,0.046817621,0.004052924,-0.050870544
1.85,2.6,-100.7909554,0.078913623,0.002561557,-0.08147518
1.85,2.65,-100.7907259,0.079344369,0.002300547,-0.081644916
1.85,2.7,-100.79052,0.079735646,0.002061474,-0.08179712
1.85,2.75,-100.7903357,0.080090178,0.001843377,-0.081933555
1.85,2.8,-100.8008248,0.049136987,0.002169777,-0.051306764
1.85,2.85,-100.800632,0.04944464,0.001916963,-0.051361603
1.85,2.9,-100.8004616,0.049715232,0.001694176,-0.051409408
1.85,2.95,-100.800311,0.049953657,0.001497683,-0.05145134
1.85,3,-100.7989495,0.052630829,-0.000195005,-0.052435824
1.85,3.05,-100.7989669,0.052541603,-0.000174184,-0.052367419
1.85,3.1,-100.7989825,0.0524633,-0.000156224,-0.052307076
1.85,3.15,-100.7989965,0.052395085,-0.000141305,-0.052253779
1.85,3.2,-100.7990092,0.052335223,-0.000128608,-0.052206615
1.85,3.25,-100.7990208,0.05228151,-0.00011665,-0.05216486
1.85,3.3,-100.7990313,0.052233146,-0.000105189,-0.052127956
1.85,3.35,-100.7990407,0.052190556,-9.52E-05,-0.052095346
1.85,3.4,-100.7990494,0.052153805,-8.73E-05,-0.052066483
1.85,3.45,-100.7990573,0.052122191,-8.13E-05,-0.052040875
1.85,3.5,-100.7990647,0.052094249,-7.61E-05,-0.052018115
1.85,3.55,-100.7990717,0.052068339,-7.04E-05,-0.051997894
1.85,3.6,-100.7990781,0.052044474,-6.45E-05,-0.051979978
1.85,3.65,-100.7990839,0.052023424,-5.93E-05,-0.05196409
